QGC WPL 110
0	0	0	16	0	0	0	0	39.8625772	-75.3558143	35.3	1
1	0	3	16	0	0	0	0	39.8622678	-75.3562357	5	1
2	0	3	16	0	0	0	0	39.8624922	-75.3560373	10	1
3	0	3	16	0	0	0	0	39.8624943	-75.3557476	5	1
4	0	3	16	0	0	0	0	39.8623913	-75.3558147	10	1
5	0	3	16	0	0	0	0	39.8623378	-75.3560293	5	1
6	0	3	16	0	0	0	0	39.862416	-75.356268	10	1
7	0	3	16	0	0	0	0	39.8621937	-75.3564531	5	1
8	0	0	20	0	0	0	0	0	0	0	1
9	0	3	21	0	0	0	1	39.8625169	-75.3556617	0	1
