Date, Time, mavlink_battery_status_t.energy_consumed, mavlink_battery_status_t.current_consumed, mavlink_battery_status_t.voltages, mavlink_scaled_pressure_t.press_abs, mavlink_rangefinder_t.distance
12/13/2022, 4:11:40 , 0, 0, 0, 512.4306, 0
12/13/2022, 4:11:40 , 0, 0, 0, 512.4306, 0.11
12/13/2022, 4:11:40 , 73, 81, , 512.4306, 0.11
12/13/2022, 4:11:41 , 73, 81, , 512.4283, 0.11
12/13/2022, 4:11:41 , 73, 81, , 512.4283, 0.11
12/13/2022, 4:11:41 , 73, 81, , 512.4283, 0.11
12/13/2022, 4:11:42 , 73, 81, , 512.4268, 0.11
12/13/2022, 4:11:42 , 73, 81, , 512.4268, 0.11
12/13/2022, 4:11:42 , 73, 82, , 512.4268, 0.11
12/13/2022, 4:11:43 , 73, 82, , 512.3901, 0.11
12/13/2022, 4:11:43 , 73, 82, , 512.3901, 0.11
12/13/2022, 4:11:43 , 74, 82, , 512.3901, 0.11
12/13/2022, 4:11:43 , 74, 82, , 512.3943, 0.11
12/13/2022, 4:11:43 , 74, 82, , 512.3943, 0.11
12/13/2022, 4:11:44 , 74, 82, , 512.3943, 0.11
12/13/2022, 4:11:44 , 74, 82, , 512.4143, 0.11
12/13/2022, 4:11:44 , 74, 82, , 512.4143, 0.11
12/13/2022, 4:11:44 , 74, 82, , 512.4143, 0.11
12/13/2022, 4:11:45 , 74, 82, , 512.4279, 0.11
12/13/2022, 4:11:45 , 74, 82, , 512.4279, 0.11
12/13/2022, 4:11:45 , 74, 82, , 512.4279, 0.11
12/13/2022, 4:11:46 , 74, 82, , 512.3965, 0.11
12/13/2022, 4:11:46 , 74, 82, , 512.3965, 0.11
12/13/2022, 4:11:46 , 74, 83, , 512.3965, 0.11
12/13/2022, 4:11:46 , 74, 83, , 512.3957, 0.11
12/13/2022, 4:11:46 , 74, 83, , 512.3957, 0.11
12/13/2022, 4:11:47 , 74, 83, , 512.3957, 0.11
12/13/2022, 4:11:47 , 74, 83, , 512.3859, 0.11
12/13/2022, 4:11:47 , 74, 83, , 512.3859, 0.11
12/13/2022, 4:11:47 , 75, 83, , 512.3859, 0.11
12/13/2022, 4:11:48 , 75, 83, , 512.4023, 0.11
12/13/2022, 4:11:48 , 75, 83, , 512.4023, 0.11
12/13/2022, 4:11:48 , 75, 83, , 512.4023, 0.11
12/13/2022, 4:11:49 , 75, 83, , 512.4244, 0.11
12/13/2022, 4:11:49 , 75, 83, , 512.4244, 0.11
12/13/2022, 4:11:49 , 75, 83, , 512.4244, 0.11
12/13/2022, 4:11:49 , 75, 83, , 512.3704, 0.11
12/13/2022, 4:11:49 , 75, 83, , 512.3704, 0.11
12/13/2022, 4:11:50 , 75, 84, , 512.3704, 0.11
12/13/2022, 4:11:50 , 75, 84, , 512.4402, 0.11
12/13/2022, 4:11:50 , 75, 84, , 512.4402, 0.11
12/13/2022, 4:11:50 , 75, 84, , 512.4402, 0.11
12/13/2022, 4:11:51 , 75, 84, , 512.3965, 0.11
12/13/2022, 4:11:51 , 75, 84, , 512.3965, 0.11
12/13/2022, 4:11:51 , 75, 84, , 512.3965, 0.11
12/13/2022, 4:11:52 , 75, 84, , 512.4327, 0.11
12/13/2022, 4:11:52 , 75, 84, , 512.4327, 0.11
12/13/2022, 4:11:52 , 76, 84, , 512.4327, 0.11
12/13/2022, 4:11:52 , 76, 84, , 512.3929, 0.11
12/13/2022, 4:11:52 , 76, 84, , 512.3929, 0.11
12/13/2022, 4:11:53 , 76, 84, , 512.3929, 0.11
12/13/2022, 4:11:53 , 76, 84, , 512.3966, 0.11
12/13/2022, 4:11:53 , 76, 84, , 512.3966, 0.115
12/13/2022, 4:11:53 , 76, 84, , 512.3966, 0.115
12/13/2022, 4:11:54 , 76, 84, , 512.4249, 0.115
12/13/2022, 4:11:54 , 76, 84, , 512.4249, 0.11
12/13/2022, 4:11:54 , 76, 85, , 512.4249, 0.11
12/13/2022, 4:11:54 , 76, 85, , 512.4197, 0.11
12/13/2022, 4:11:55 , 76, 85, , 512.4197, 0.112
12/13/2022, 4:11:55 , 76, 85, , 512.4197, 0.112
12/13/2022, 4:11:55 , 76, 85, , 512.382, 0.112
12/13/2022, 4:11:55 , 76, 85, , 512.382, 0.11
12/13/2022, 4:11:55 , 76, 85, , 512.382, 0.11
12/13/2022, 4:11:56 , 76, 85, , 512.3934, 0.11
12/13/2022, 4:11:56 , 76, 85, , 512.3934, 0.112
12/13/2022, 4:11:56 , 76, 85, , 512.3934, 0.112
12/13/2022, 4:11:57 , 76, 85, , 512.3926, 0.112
12/13/2022, 4:11:57 , 76, 85, , 512.3926, 0.11
12/13/2022, 4:11:57 , 77, 85, , 512.3926, 0.11
12/13/2022, 4:11:57 , 77, 85, , 512.4056, 0.11
12/13/2022, 4:11:57 , 77, 85, , 512.4056, 0.11
12/13/2022, 4:11:58 , 77, 85, , 512.4056, 0.11
12/13/2022, 4:11:58 , 77, 85, , 512.3485, 0.11
12/13/2022, 4:11:58 , 77, 85, , 512.3485, 0.11
12/13/2022, 4:11:58 , 77, 86, , 512.3485, 0.11
12/13/2022, 4:11:59 , 77, 86, , 512.416, 0.11
12/13/2022, 4:11:59 , 77, 86, , 512.416, 0.11
12/13/2022, 4:11:59 , 77, 86, , 512.416, 0.11
12/13/2022, 4:11:59 , 77, 86, , 512.3976, 0.11
12/13/2022, 4:12:00 , 77, 86, , 512.3976, 0.11
12/13/2022, 4:12:00 , 77, 86, , 512.3976, 0.11
12/13/2022, 4:12:00 , 77, 86, , 512.3744, 0.11
12/13/2022, 4:12:00 , 77, 86, , 512.3744, 0.114
12/13/2022, 4:12:00 , 77, 86, , 512.3744, 0.114
12/13/2022, 4:12:01 , 77, 86, , 512.3865, 0.114
12/13/2022, 4:12:01 , 77, 86, , 512.3865, 0.116
12/13/2022, 4:12:01 , 78, 86, , 512.3865, 0.116
12/13/2022, 4:12:02 , 78, 86, , 512.3992, 0.116
12/13/2022, 4:12:02 , 78, 86, , 512.3992, 0.116
12/13/2022, 4:12:02 , 78, 87, , 512.3992, 0.116
12/13/2022, 4:12:02 , 78, 87, , 512.3937, 0.116
12/13/2022, 4:12:02 , 78, 87, , 512.3937, 0.12
12/13/2022, 4:12:03 , 78, 87, , 512.3937, 0.12
12/13/2022, 4:12:03 , 78, 87, , 512.4492, 0.12
12/13/2022, 4:12:03 , 78, 87, , 512.4492, 0.112
12/13/2022, 4:12:03 , 78, 87, , 512.4492, 0.112
12/13/2022, 4:12:04 , 78, 87, , 512.4257, 0.112
12/13/2022, 4:12:04 , 78, 87, , 512.4257, 0.11
12/13/2022, 4:12:04 , 78, 87, , 512.4257, 0.11
12/13/2022, 4:12:05 , 78, 87, , 512.3546, 0.11
12/13/2022, 4:12:05 , 78, 87, , 512.3546, 0.114
12/13/2022, 4:12:05 , 78, 87, , 512.3546, 0.114
12/13/2022, 4:12:05 , 78, 87, , 512.393, 0.114
12/13/2022, 4:12:05 , 78, 87, , 512.393, 0.118
12/13/2022, 4:12:06 , 79, 87, , 512.393, 0.118
12/13/2022, 4:12:06 , 79, 87, , 512.399, 0.118
12/13/2022, 4:12:06 , 79, 87, , 512.399, 0.112
12/13/2022, 4:12:06 , 79, 88, , 512.399, 0.112
12/13/2022, 4:12:07 , 79, 88, , 512.4016, 0.112
12/13/2022, 4:12:07 , 79, 88, , 512.4016, 0.112
12/13/2022, 4:12:07 , 79, 88, , 512.4016, 0.112
12/13/2022, 4:12:08 , 79, 88, , 512.4158, 0.112
12/13/2022, 4:12:08 , 79, 88, , 512.4158, 0.118
12/13/2022, 4:12:08 , 79, 88, , 512.4158, 0.118
12/13/2022, 4:12:08 , 79, 88, , 512.3309, 0.118
12/13/2022, 4:12:08 , 79, 88, , 512.3309, 0.11
12/13/2022, 4:12:08 , 79, 88, , 512.3309, 0.11
12/13/2022, 4:12:09 , 79, 88, , 512.3522, 0.11
12/13/2022, 4:12:09 , 79, 88, , 512.3522, 0.112
12/13/2022, 4:12:09 , 79, 88, , 512.3522, 0.112
12/13/2022, 4:12:10 , 79, 88, , 512.3713, 0.112
12/13/2022, 4:12:10 , 79, 88, , 512.3713, 0.118
12/13/2022, 4:12:10 , 79, 88, , 512.3713, 0.118
12/13/2022, 4:12:10 , 79, 88, , 512.4078, 0.118
12/13/2022, 4:12:10 , 79, 88, , 512.4078, 0.112
12/13/2022, 4:12:10 , 80, 89, , 512.4078, 0.112
12/13/2022, 4:12:11 , 80, 89, , 512.3922, 0.112
12/13/2022, 4:12:11 , 80, 89, , 512.3922, 0.118
12/13/2022, 4:12:11 , 80, 89, , 512.3922, 0.118
12/13/2022, 4:12:12 , 80, 89, , 512.375, 0.118
12/13/2022, 4:12:12 , 80, 89, , 512.375, 0.12
12/13/2022, 4:12:12 , 80, 89, , 512.375, 0.12
12/13/2022, 4:12:12 , 80, 89, , 512.3808, 0.12
12/13/2022, 4:12:13 , 80, 89, , 512.3808, 0.11
12/13/2022, 4:12:13 , 80, 89, , 512.3808, 0.11
12/13/2022, 4:12:13 , 80, 89, , 512.407, 0.11
12/13/2022, 4:12:13 , 80, 89, , 512.407, 0.116
12/13/2022, 4:12:13 , 80, 89, , 512.407, 0.116
12/13/2022, 4:12:14 , 80, 89, , 512.3634, 0.116
12/13/2022, 4:12:14 , 80, 89, , 512.3634, 0.11
12/13/2022, 4:12:14 , 80, 90, , 512.3634, 0.11
12/13/2022, 4:12:15 , 80, 90, , 512.3533, 0.11
12/13/2022, 4:12:15 , 80, 90, , 512.3533, 0.118
12/13/2022, 4:12:15 , 81, 90, , 512.3533, 0.118
12/13/2022, 4:12:15 , 81, 90, , 512.3739, 0.118
12/13/2022, 4:12:15 , 81, 90, , 512.3739, 0.12
12/13/2022, 4:12:16 , 81, 90, , 512.3739, 0.12
12/13/2022, 4:12:16 , 81, 90, , 512.3935, 0.12
12/13/2022, 4:12:16 , 81, 90, , 512.3935, 0.116
12/13/2022, 4:12:17 , 81, 90, , 512.3786, 0.116
12/13/2022, 4:12:17 , 81, 90, , 512.3786, 0.11
12/13/2022, 4:12:17 , 81, 90, , 512.4019, 0.11
12/13/2022, 4:12:18 , 81, 90, , 512.4019, 0.112
12/13/2022, 4:12:18 , 81, 90, , 512.4019, 0.112
12/13/2022, 4:12:18 , 81, 90, , 512.3941, 0.112
12/13/2022, 4:12:18 , 81, 90, , 512.3941, 0.114
12/13/2022, 4:12:18 , 81, 91, , 512.3941, 0.114
12/13/2022, 4:12:19 , 81, 91, , 512.3859, 0.114
12/13/2022, 4:12:19 , 81, 91, , 512.3859, 0.11
12/13/2022, 4:12:19 , 82, 91, , 512.3859, 0.11
12/13/2022, 4:12:20 , 82, 91, , 512.3723, 0.11
12/13/2022, 4:12:20 , 82, 91, , 512.3723, 0.11
12/13/2022, 4:12:20 , 82, 91, , 512.3723, 0.11
12/13/2022, 4:12:20 , 82, 91, , 512.3688, 0.11
12/13/2022, 4:12:20 , 82, 91, , 512.3688, 0.11
12/13/2022, 4:12:21 , 82, 91, , 512.3688, 0.11
12/13/2022, 4:12:21 , 82, 91, , 512.4048, 0.11
12/13/2022, 4:12:21 , 82, 91, , 512.4048, 0.11
12/13/2022, 4:12:21 , 82, 91, , 512.4048, 0.11
12/13/2022, 4:12:22 , 82, 91, , 512.3738, 0.11
12/13/2022, 4:12:22 , 82, 91, , 512.3738, 0.112
12/13/2022, 4:12:23 , 82, 91, , 512.3738, 0.112
12/13/2022, 4:12:23 , 82, 91, , 512.4006, 0.112
12/13/2022, 4:12:23 , 82, 91, , 512.4006, 0.11
12/13/2022, 4:12:23 , 82, 92, , 512.4006, 0.11
12/13/2022, 4:12:24 , 82, 92, , 512.3959, 0.11
12/13/2022, 4:12:24 , 82, 92, , 512.3959, 0.11
12/13/2022, 4:12:24 , 83, 92, , 512.3959, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.3776, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.3776, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.3776, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.4315, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.4315, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.3724, 0.11
12/13/2022, 4:12:25 , 83, 92, , 512.3724, 0.11
12/13/2022, 4:12:26 , 83, 92, , 512.3724, 0.11
12/13/2022, 4:12:26 , 83, 92, , 512.3904, 0.11
12/13/2022, 4:12:26 , 83, 92, , 512.3904, 0.11
12/13/2022, 4:12:26 , 83, 93, , 512.3904, 0.11
12/13/2022, 4:12:27 , 83, 93, , 512.4058, 0.11
12/13/2022, 4:12:27 , 83, 93, , 512.4058, 0.11
12/13/2022, 4:12:27 , 83, 93, , 512.4058, 0.11
12/13/2022, 4:12:28 , 83, 93, , 512.4058, 0.11
12/13/2022, 4:12:28 , 83, 93, , 512.4058, 0.11
12/13/2022, 4:12:28 , 83, 93, , 512.3798, 0.11
12/13/2022, 4:12:28 , 83, 93, , 512.3798, 0.11
12/13/2022, 4:12:28 , 84, 93, , 512.3798, 0.11
12/13/2022, 4:12:29 , 84, 93, , 512.4496, 0.11
12/13/2022, 4:12:29 , 84, 93, , 512.4496, 0.11
12/13/2022, 4:12:29 , 84, 93, , 512.4496, 0.11
12/13/2022, 4:12:30 , 84, 93, , 512.3726, 0.11
12/13/2022, 4:12:30 , 84, 93, , 512.3726, 0.11
12/13/2022, 4:12:30 , 84, 93, , 512.3726, 0.11
12/13/2022, 4:12:30 , 84, 93, , 512.3585, 0.11
12/13/2022, 4:12:30 , 84, 93, , 512.3585, 0.11
12/13/2022, 4:12:30 , 84, 94, , 512.3585, 0.11
12/13/2022, 4:12:31 , 84, 94, , 512.3935, 0.11
12/13/2022, 4:12:31 , 84, 94, , 512.3935, 0.11
12/13/2022, 4:12:31 , 84, 94, , 512.3935, 0.11
12/13/2022, 4:12:32 , 84, 94, , 512.3547, 0.11
12/13/2022, 4:12:32 , 84, 94, , 512.3547, 0.11
12/13/2022, 4:12:32 , 84, 94, , 512.4347, 0.11
12/13/2022, 4:12:32 , 84, 94, , 512.4347, 0.11
12/13/2022, 4:12:33 , 85, 94, , 512.4347, 0.11
12/13/2022, 4:12:33 , 85, 94, , 512.3767, 0.11
12/13/2022, 4:12:33 , 85, 94, , 512.3767, 0.11
12/13/2022, 4:12:33 , 85, 94, , 512.3767, 0.11
12/13/2022, 4:12:34 , 85, 94, , 512.3751, 0.11
12/13/2022, 4:12:34 , 85, 94, , 512.3751, 0.11
12/13/2022, 4:12:34 , 85, 94, , 512.3751, 0.11
12/13/2022, 4:12:35 , 85, 94, , 512.4152, 0.11
12/13/2022, 4:12:35 , 85, 94, , 512.4152, 0.11
12/13/2022, 4:12:35 , 85, 95, , 512.4152, 0.11
12/13/2022, 4:12:35 , 85, 95, , 512.3818, 0.11
12/13/2022, 4:12:35 , 85, 95, , 512.3818, 0.11
12/13/2022, 4:12:36 , 85, 95, , 512.3818, 0.11
12/13/2022, 4:12:36 , 85, 95, , 512.4026, 0.11
12/13/2022, 4:12:36 , 85, 95, , 512.4026, 0.11
12/13/2022, 4:12:36 , 85, 95, , 512.4026, 0.11
12/13/2022, 4:12:37 , 85, 95, , 512.4117, 0.11
12/13/2022, 4:12:37 , 85, 95, , 512.4117, 0.11
12/13/2022, 4:12:37 , 85, 95, , 512.4117, 0.11
12/13/2022, 4:12:37 , 85, 95, , 512.3847, 0.11
12/13/2022, 4:12:38 , 85, 95, , 512.3847, 0.11
12/13/2022, 4:12:38 , 86, 95, , 512.3847, 0.11
12/13/2022, 4:12:38 , 86, 95, , 512.4002, 0.11
12/13/2022, 4:12:38 , 86, 95, , 512.4002, 0.11
12/13/2022, 4:12:38 , 86, 96, , 512.4002, 0.11
12/13/2022, 4:12:39 , 86, 96, , 512.4124, 0.11
12/13/2022, 4:12:39 , 86, 96, , 512.4124, 0.11
12/13/2022, 4:12:39 , 86, 96, , 512.4124, 0.11
12/13/2022, 4:12:40 , 86, 96, , 512.4426, 0.11
12/13/2022, 4:12:40 , 86, 96, , 512.4426, 0.11
12/13/2022, 4:12:40 , 86, 96, , 512.4426, 0.11
12/13/2022, 4:12:40 , 86, 96, , 512.4372, 0.11
12/13/2022, 4:12:40 , 86, 96, , 512.4372, 0.11
12/13/2022, 4:12:41 , 86, 96, , 512.4372, 0.11
12/13/2022, 4:12:41 , 86, 96, , 512.3851, 0.11
12/13/2022, 4:12:41 , 86, 96, , 512.3851, 0.11
12/13/2022, 4:12:41 , 86, 96, , 512.3851, 0.11
12/13/2022, 4:12:42 , 86, 96, , 512.4011, 0.11
12/13/2022, 4:12:42 , 86, 96, , 512.4011, 0.11
12/13/2022, 4:12:42 , 87, 96, , 512.4011, 0.11
12/13/2022, 4:12:43 , 87, 96, , 512.395, 0.11
12/13/2022, 4:12:43 , 87, 96, , 512.395, 0.11
12/13/2022, 4:12:43 , 87, 96, , 512.3709, 0.11
12/13/2022, 4:12:43 , 87, 96, , 512.3709, 0.11
12/13/2022, 4:12:43 , 87, 97, , 512.3709, 0.11
12/13/2022, 4:12:44 , 87, 97, , 512.3696, 0.11
12/13/2022, 4:12:44 , 87, 97, , 512.3696, 0.11
12/13/2022, 4:12:44 , 87, 97, , 512.3696, 0.11
12/13/2022, 4:12:45 , 87, 97, , 512.3527, 0.11
12/13/2022, 4:12:45 , 87, 97, , 512.3527, 0.11
12/13/2022, 4:12:45 , 87, 97, , 512.3527, 0.11
12/13/2022, 4:12:45 , 87, 97, , 512.3945, 0.11
12/13/2022, 4:12:45 , 87, 97, , 512.3945, 0.11
12/13/2022, 4:12:46 , 87, 97, , 512.3945, 0.11
12/13/2022, 4:12:46 , 87, 97, , 512.3593, 0.11
12/13/2022, 4:12:46 , 87, 97, , 512.3593, 0.11
12/13/2022, 4:12:46 , 88, 97, , 512.3593, 0.11
12/13/2022, 4:12:47 , 88, 97, , 512.379, 0.11
12/13/2022, 4:12:47 , 88, 97, , 512.379, 0.11
12/13/2022, 4:12:47 , 88, 98, , 512.379, 0.11
12/13/2022, 4:12:48 , 88, 98, , 512.3809, 0.11
12/13/2022, 4:12:48 , 88, 98, , 512.3809, 0.11
12/13/2022, 4:12:48 , 88, 98, , 512.3809, 0.11
12/13/2022, 4:12:48 , 88, 98, , 512.4147, 0.11
12/13/2022, 4:12:48 , 88, 98, , 512.4147, 0.11
12/13/2022, 4:12:49 , 88, 98, , 512.4147, 0.11
12/13/2022, 4:12:49 , 88, 98, , 512.4055, 0.11
12/13/2022, 4:12:49 , 88, 98, , 512.4055, 0.11
12/13/2022, 4:12:49 , 88, 98, , 512.4055, 0.11
12/13/2022, 4:12:50 , 88, 98, , 512.3901, 0.11
12/13/2022, 4:12:50 , 88, 98, , 512.3901, 0.11
12/13/2022, 4:12:50 , 88, 98, , 512.3901, 0.11
12/13/2022, 4:12:51 , 88, 98, , 512.3901, 0.11
12/13/2022, 4:12:51 , 89, 99, , 512.3901, 0.11
12/13/2022, 4:12:51 , 89, 99, , 512.3847, 0.11
12/13/2022, 4:12:51 , 89, 99, , 512.3847, 0.11
12/13/2022, 4:12:52 , 89, 99, , 512.3847, 0.11
12/13/2022, 4:12:52 , 89, 99, , 512.343, 0.11
12/13/2022, 4:12:52 , 89, 99, , 512.343, 0.11
12/13/2022, 4:12:52 , 89, 99, , 512.343, 0.11
12/13/2022, 4:12:53 , 89, 99, , 512.3904, 0.11
12/13/2022, 4:12:53 , 89, 99, , 512.3904, 0.11
12/13/2022, 4:12:53 , 89, 99, , 512.3904, 0.11
12/13/2022, 4:12:54 , 89, 99, , 512.3951, 0.11
12/13/2022, 4:12:54 , 89, 99, , 512.3951, 0.11
12/13/2022, 4:12:54 , 89, 99, , 512.3951, 0.11
12/13/2022, 4:12:54 , 89, 99, , 512.3665, 0.11
12/13/2022, 4:12:55 , 89, 99, , 512.3665, 0.11
12/13/2022, 4:12:55 , 89, 100, , 512.3665, 0.11
12/13/2022, 4:12:55 , 89, 100, , 512.4086, 0.11
12/13/2022, 4:12:55 , 89, 100, , 512.4086, 0.11
12/13/2022, 4:12:55 , 90, 100, , 512.4086, 0.11
12/13/2022, 4:12:56 , 90, 100, , 512.3674, 0.11
12/13/2022, 4:12:56 , 90, 100, , 512.3674, 0.11
12/13/2022, 4:12:56 , 90, 100, , 512.3674, 0.11
12/13/2022, 4:12:57 , 90, 100, , 512.3481, 0.11
12/13/2022, 4:12:57 , 90, 100, , 512.3481, 0.11
12/13/2022, 4:12:57 , 90, 100, , 512.3481, 0.11
12/13/2022, 4:12:58 , 90, 100, , 512.3679, 0.11
12/13/2022, 4:12:58 , 90, 100, , 512.3679, 0.11
12/13/2022, 4:12:58 , 90, 100, , 512.3679, 0.11
12/13/2022, 4:12:59 , 90, 100, , 512.4296, 0.11
12/13/2022, 4:12:59 , 90, 100, , 512.4296, 0.11
12/13/2022, 4:12:59 , 90, 101, , 512.4296, 0.11
12/13/2022, 4:12:59 , 90, 101, , 512.3705, 0.11
12/13/2022, 4:12:59 , 90, 101, , 512.3705, 0.11
12/13/2022, 4:13:00 , 90, 101, , 512.3705, 0.11
12/13/2022, 4:13:00 , 90, 101, , 512.3843, 0.11
12/13/2022, 4:13:00 , 90, 101, , 512.3843, 0.11
12/13/2022, 4:13:00 , 91, 101, , 512.3843, 0.11
12/13/2022, 4:13:01 , 91, 101, , 512.3754, 0.11
12/13/2022, 4:13:01 , 91, 101, , 512.3754, 0.11
12/13/2022, 4:13:01 , 91, 101, , 512.3754, 0.11
12/13/2022, 4:13:02 , 91, 101, , 512.39, 0.11
12/13/2022, 4:13:02 , 91, 101, , 512.39, 0.11
12/13/2022, 4:13:02 , 91, 101, , 512.39, 0.11
12/13/2022, 4:13:03 , 91, 101, , 512.3745, 0.11
12/13/2022, 4:13:03 , 91, 101, , 512.3745, 0.11
12/13/2022, 4:13:03 , 91, 102, , 512.3745, 0.11
12/13/2022, 4:13:04 , 91, 102, , 512.439, 0.11
12/13/2022, 4:13:04 , 91, 102, , 512.439, 0.11
12/13/2022, 4:13:04 , 91, 102, , 512.439, 0.11
12/13/2022, 4:13:04 , 91, 102, , 512.3967, 0.11
12/13/2022, 4:13:05 , 91, 102, , 512.3967, 0.112
12/13/2022, 4:13:05 , 92, 102, , 512.3967, 0.112
12/13/2022, 4:13:05 , 92, 102, , 512.4041, 0.112
12/13/2022, 4:13:06 , 92, 102, , 512.4041, 0.11
12/13/2022, 4:13:06 , 92, 102, , 512.4041, 0.11
12/13/2022, 4:13:07 , 92, 102, , 512.4015, 0.11
12/13/2022, 4:13:07 , 92, 102, , 512.4015, 0.11
12/13/2022, 4:13:07 , 92, 102, , 512.4015, 0.11
12/13/2022, 4:13:07 , 92, 102, , 512.3923, 0.11
12/13/2022, 4:13:07 , 92, 102, , 512.3923, 0.11
12/13/2022, 4:13:07 , 92, 103, , 512.3923, 0.11
12/13/2022, 4:13:08 , 92, 103, , 512.3923, 0.11
12/13/2022, 4:13:08 , 92, 103, , 512.3923, 0.11
12/13/2022, 4:13:08 , 92, 103, , 512.3923, 0.11
12/13/2022, 4:13:09 , 92, 103, , 512.3741, 0.11
12/13/2022, 4:13:09 , 92, 103, , 512.3741, 0.11
12/13/2022, 4:13:09 , 93, 103, , 512.3741, 0.11
12/13/2022, 4:13:10 , 93, 103, , 512.4029, 0.11
12/13/2022, 4:13:10 , 93, 103, , 512.4029, 0.11
12/13/2022, 4:13:10 , 93, 103, , 512.4029, 0.11
12/13/2022, 4:13:11 , 93, 103, , 512.3683, 0.11
12/13/2022, 4:13:11 , 93, 103, , 512.3683, 0.11
12/13/2022, 4:13:11 , 93, 103, , 512.3683, 0.11
12/13/2022, 4:13:11 , 93, 103, , 512.363, 0.11
12/13/2022, 4:13:12 , 93, 103, , 512.363, 0.11
12/13/2022, 4:13:12 , 93, 104, , 512.363, 0.11
12/13/2022, 4:13:12 , 93, 104, , 512.4024, 0.11
12/13/2022, 4:13:12 , 93, 104, , 512.4024, 0.11
12/13/2022, 4:13:12 , 93, 104, , 512.4024, 0.11
12/13/2022, 4:13:13 , 93, 104, , 512.3928, 0.11
12/13/2022, 4:13:13 , 93, 104, , 512.3928, 0.11
12/13/2022, 4:13:13 , 93, 104, , 512.3928, 0.11
12/13/2022, 4:13:14 , 93, 104, , 512.4108, 0.11
12/13/2022, 4:13:14 , 93, 104, , 512.4108, 0.1125
12/13/2022, 4:13:14 , 94, 104, , 512.4108, 0.1125
12/13/2022, 4:13:15 , 94, 104, , 512.4168, 0.1125
12/13/2022, 4:13:15 , 94, 104, , 512.4168, 0.11
12/13/2022, 4:13:15 , 94, 104, , 512.4168, 0.11
12/13/2022, 4:13:16 , 94, 104, , 512.3776, 0.11
12/13/2022, 4:13:16 , 94, 104, , 512.3776, 0.112
12/13/2022, 4:13:16 , 94, 105, , 512.3776, 0.112
12/13/2022, 4:13:16 , 94, 105, , 512.4127, 0.112
12/13/2022, 4:13:17 , 94, 105, , 512.4127, 0.11
12/13/2022, 4:13:17 , 94, 105, , 512.4127, 0.11
12/13/2022, 4:13:17 , 94, 105, , 512.4199, 0.11
12/13/2022, 4:13:17 , 94, 105, , 512.4199, 0.11
12/13/2022, 4:13:18 , 94, 105, , 512.4199, 0.11
12/13/2022, 4:13:18 , 94, 105, , 512.4029, 0.11
12/13/2022, 4:13:18 , 94, 105, , 512.4029, 0.11
12/13/2022, 4:13:18 , 95, 105, , 512.4029, 0.11
12/13/2022, 4:13:19 , 95, 105, , 512.3781, 0.11
12/13/2022, 4:13:19 , 95, 105, , 512.3781, 0.11
12/13/2022, 4:13:19 , 95, 105, , 512.3781, 0.11
12/13/2022, 4:13:20 , 95, 105, , 512.3851, 0.11
12/13/2022, 4:13:20 , 95, 105, , 512.3851, 0.11
12/13/2022, 4:13:20 , 95, 106, , 512.3851, 0.11
12/13/2022, 4:13:21 , 95, 106, , 512.3843, 0.11
12/13/2022, 4:13:21 , 95, 106, , 512.3843, 0.11
12/13/2022, 4:13:21 , 95, 106, , 512.3843, 0.11
12/13/2022, 4:13:22 , 95, 106, , 512.3582, 0.11
12/13/2022, 4:13:22 , 95, 106, , 512.3946, 0.11
12/13/2022, 4:13:22 , 95, 106, , 512.3946, 0.11
12/13/2022, 4:13:23 , 95, 106, , 512.3946, 0.11
12/13/2022, 4:13:23 , 95, 106, , 512.3796, 0.11
12/13/2022, 4:13:23 , 95, 106, , 512.3796, 0.11
12/13/2022, 4:13:23 , 96, 107, , 512.3796, 0.11
12/13/2022, 4:13:24 , 96, 107, , 512.4178, 0.11
12/13/2022, 4:13:24 , 96, 107, , 512.4178, 0.11
12/13/2022, 4:13:25 , 96, 107, , 512.3792, 0.11
12/13/2022, 4:13:25 , 96, 107, , 512.3792, 0.112
12/13/2022, 4:13:25 , 96, 107, , 512.3792, 0.112
12/13/2022, 4:13:27 , 96, 107, , 512.3918, 0.112
12/13/2022, 4:13:27 , 96, 107, , 512.3918, 0.11
12/13/2022, 4:13:27 , 96, 107, , 512.3918, 0.11
12/13/2022, 4:13:27 , 96, 107, , 512.3846, 0.11
12/13/2022, 4:13:28 , 96, 107, , 512.3846, 0.112
12/13/2022, 4:13:28 , 96, 107, , 512.3846, 0.112
12/13/2022, 4:13:28 , 96, 107, , 512.396, 0.112
12/13/2022, 4:13:28 , 96, 107, , 512.396, 0.11
12/13/2022, 4:13:28 , 97, 108, , 512.396, 0.11
12/13/2022, 4:13:28 , 97, 108, , 512.3439, 0.11
12/13/2022, 4:13:28 , 97, 108, , 512.3439, 0.11
12/13/2022, 4:13:29 , 97, 108, , 512.3439, 0.11
12/13/2022, 4:13:29 , 97, 108, , 512.4121, 0.11
12/13/2022, 4:13:29 , 97, 108, , 512.4121, 0.11
12/13/2022, 4:13:29 , 97, 108, , 512.4121, 0.11
